api_wellNumber,productionYear,quarter,ownerName,county,township,wellName,wellNumber,oil,gas,brine,days
34019225870000,2020,4,EAP OHIO LLC,CARROLL,FOX,KRUPRZAK 17-13-4     10H,10H,0,"2,05,172","2,325",92
34019225910000,2020,4,EAP OHIO LLC,CARROLL,EAST,HESTON 13-15-5     10H,10H,293,"78,511",330,92
34019226270000,2020,4,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     1H,1H,72,"49,794",360,92
34019226280000,2020,4,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     205H,205H,21,"62,218",406,92
34019227450000,2020,4,EAP OHIO LLC,CARROLL,PERRY,WIANDT 12-13-6     6H,6H,"7,892","90,108","2,366",92
34019221880000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,COLESCOTT 11-12-5     5H,5H,81,"55,544",267,92
34019227440000,2020,4,EAP OHIO LLC,CARROLL,PERRY,WIANDT 12-13-6     8H,8H,"7,747","1,05,626","2,271",92
34019223230000,2020,4,EAP OHIO LLC,CARROLL,FOX,JAVERSAK A 23-13-4     10H,10H,0,"25,641",66,92
34019226070000,2020,4,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     10H,10H,"1,452","46,392","1,007",92
34019221820000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ELWOOD SOUTH 32-12-4     10H,10H,0,"43,279",516,92
34019222030000,2020,4,EAP OHIO LLC,CARROLL,LEE,COE 34-12-4     10H,10H,0,"31,083",176,92
34019222040000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ELWOOD 32-12-4     5H,5H,4,"25,275",155,92
34019226160000,2020,4,EAP OHIO LLC,CARROLL,UNION,SAUERS 8-14-6     6H,6H,"3,777","44,502","1,004",92
34019226460000,2020,4,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     2H,2H,227,"57,074",342,92
34019221840000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,SLATES 16-12-5     6H,6H,91,"43,261",140,92
34019221610000,2020,4,EAP OHIO LLC,CARROLL,LEE,P BROWN 9-13-5     5H,5H,241,"35,007",53,92
34019226450000,2020,4,EAP OHIO LLC,CARROLL,UNION,SAUERS 8-14-6     8H,8H,"3,055","42,306","1,027",92
34019227030000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,ELLIE 19-14-6     10H,10H,"6,047","69,925",818,92
34019226110000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     10H,10H,0,"79,824",403,92
34019221640000,2020,4,EAP OHIO LLC,CARROLL,UNION,RUTLEDGE 10-14-6     6H,6H,0,0,0,0
34019225980000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DONALD 22-13-6     6H,6H,"3,859","27,518",867,92
34019225970000,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,PIDGEON A 22-15-5     5H,5H,"1,032","36,565",179,92
34019225900000,2020,4,EAP OHIO LLC,CARROLL,EAST,HESTON 13-15-5     1H,1H,522,"45,286",253,92
34019225890000,2020,4,EAP OHIO LLC,CARROLL,EAST,HESTON 13-15-5     6H,6H,302,"72,980",505,92
34019223280000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,BARBARA 5-12-5     8H,8H,0,"78,126",594,92
34019223340000,2020,4,EAP OHIO LLC,CARROLL,EAST,SCHMUCK 31-14-4     10H,10H,12,"44,688",174,92
34019223350000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     5H,5H,564,"27,837",160,92
34019221920000,2020,4,EAP OHIO LLC,CARROLL,PERRY,SCOTT 24-12-5     10H,10H,207,"34,297",138,92
34019226120000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     5H,5H,0,"44,839",249,92
34019226150000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     4H,4H,0,"32,900",445,92
34019226930000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DELMAR 24-13-6     7H,7H,"3,922","40,056",538,92
34019225770000,2020,4,EAP OHIO LLC,CARROLL,EAST,G SALTSMAN 28-14-4     8H,8H,0,"75,816",243,92
34019221890000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,HENDERSON FAMILY 34-11-4     5H,5H,0,"54,345",508,92
34019221910000,2020,4,EAP OHIO LLC,CARROLL,UNION,DAVIS FARMS 2-14-6     10H,10H,"1,165","17,329",273,92
34019226710000,2020,4,EAP OHIO LLC,CARROLL,PERRY,BARNHART 36-12-5     8H,8H,945,"24,366",142,92
34019226650000,2020,4,EAP OHIO LLC,CARROLL,CENTER,GRIFFETH 7-15-6     2H,2H,"2,470","28,386",629,92
34019221970100,2020,4,EAP OHIO LLC,CARROLL,BROWN,BOWLING 23-16-6     10H,10H,0,0,0,0
34019226040000,2020,4,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     1H,1H,302,"38,245",584,92
34019221800000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,LUCAS 35-11-4     8H,8H,0,"66,199",373,92
34019222280000,2020,4,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     6H,6H,533,"17,347",276,92
34019226470000,2020,4,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     4H,4H,179,"49,821",425,92
34019221990000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ELWOOD 32-12-4     1H,1H,10,"32,251",152,92
34019226420000,2020,4,EAP OHIO LLC,CARROLL,PERRY,WIANDT 12-13-6     10H,10H,"8,049","1,15,041",568,92
34019226510000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,DEAN OTT 7-14-5     8H,8H,154,"39,564",109,92
34019222000000,2020,4,EAP OHIO LLC,CARROLL,PERRY,FLIGIEL 29-12-5     7H,7H,484,"20,960",237,92
34019222010000,2020,4,EAP OHIO LLC,CARROLL,PERRY,SCOTT 24-12-5     1H,1H,369,"31,944",99,92
34019223500000,2020,4,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     1H,1H,257,"57,782",723,92
34019225680000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     10H,10H,526,"62,554",816,92
34019223420000,2020,4,EAP OHIO LLC,CARROLL,EAST,BURRY 20-14-4     6H,6H,26,"41,978",158,92
34019226530000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,DEAN OTT 7-14-5     7H,7H,199,"55,702",377,92
34019223540000,2020,4,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     10H,10H,2,"59,586",606,92
34019222500000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     10H,10H,0,"52,996",472,92
34019224910000,2020,4,EAP OHIO LLC,CARROLL,LEE,HOUYOUSE 15-13-5     10H,10H,212,"40,073",356,92
34019222750000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     3H,3H,2,"23,524",255,90
34019222060000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,COLESCOTT 11-12-5     1H,1H,128,"31,229",189,92
34019222580000,2020,4,EAP OHIO LLC,CARROLL,UNION,DAVIS FARMS 2-14-6     3H,3H,710,"13,860",17,92
34019222540000,2020,4,EAP OHIO LLC,CARROLL,EAST,LESLIE 9-14-4     8H,8H,30,"13,607",7,91
34019221360000,2020,4,EAP OHIO LLC,CARROLL,LEE,P BROWN 9-13-5     8H,8H,125,"30,882",429,92
34019225670000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     8H,8H,343,"37,954",854,92
34019225730000,2020,4,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     1H,1H,"1,997","48,242","1,123",92
34019225750000,2020,4,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     5H,5H,"1,711","48,126","1,024",92
34019225660000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     6H,6H,456,"41,873",185,92
34019222520000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,KRICHBAUM 2-14-5     8H,8H,22,"69,898",209,92
34019222610000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     1H,1H,69,"40,809",100,92
34019222460000,2020,4,EAP OHIO LLC,CARROLL,FOX,KRUPRZAK 17-13-4     8H,8H,0,"1,63,620",120,92
34019224960000,2020,4,EAP OHIO LLC,CARROLL,LEE,SMELTZ 23-13-5     8H,8H,570,"26,353",521,92
34019225800000,2020,4,EAP OHIO LLC,CARROLL,PERRY,BAUER 14-14-6     10H,10H,"3,071","42,098",684,92
34019221220000,2020,4,EAP OHIO LLC,CARROLL,PERRY,WALTERS 30-12-5     8H,8H,370,"20,226",419,92
34019225810000,2020,4,EAP OHIO LLC,CARROLL,PERRY,BAUER 14-14-6     8H,8H,"3,503","45,976",776,92
34019225860000,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,LOZIER 14-15-5     6H,6H,441,"43,629",471,92
34019225400000,2020,4,EAP OHIO LLC,CARROLL,LEE,BAILEY 35-12-4     5H,5H,13,"73,342",425,92
34019227310000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DONALD 22-13-6     9H,9H,"4,940","36,547",844,92
34019227070000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,ELLIE 19-14-6     2H,2H,"1,806","29,147",748,92
34019221280000,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,LOZIER 14-15-5     5H,5H,"1,047","41,669",382,92
34019225190000,2020,4,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     6H,6H,669,"39,057",602,92
34019225360000,2020,4,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     10H,10H,665,"41,331",383,92
34019227100000,2020,4,EAP OHIO LLC,CARROLL,PERRY,EDIE 17-13-6     1H,1H,"6,971","74,765",78,92
34019227140000,2020,4,EAP OHIO LLC,CARROLL,PERRY,EDIE 17-13-6     5H,5H,"5,558","47,671",305,92
34019225330000,2020,4,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     5H,5H,"1,041","40,410",365,92
34019227150000,2020,4,EAP OHIO LLC,CARROLL,PERRY,EDIE 17-13-6     8,8,"4,110","57,552","2,389",92
34019225310000,2020,4,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     1H,1H,"1,361","51,328","1,073",92
34019225260000,2020,4,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     10H,10H,0,"78,408","1,115",92
34019222680000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     1H,1H,35,"43,472",228,92
34019227280000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DONALD 22-13-6     7H,7H,"4,351","31,805",525,92
34019222250000,2020,4,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     1H,1H,"1,047","19,455",177,92
34019225230000,2020,4,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     5H,5H,0,"52,597",503,92
34019222800000,2020,4,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     6H,6H,132,"57,132",0,92
34019225060000,2020,4,EAP OHIO LLC,CARROLL,FOX,LAFFERTY 17-13-4     6H,6H,0,"38,337",190,92
34019222670000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     6H,6H,0,"47,385",84,92
34019221580000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     8H,8H,34,"38,419",329,92
34019221470000,2020,4,EAP OHIO LLC,CARROLL,UNION,CUMMINGS 17-14-6     10H,10H,178,875,485,14
34019221370000,2020,4,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     10H,10H,"1,078","13,963",188,92
34019222730000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     6H,6H,2,"32,059",26,92
34019221650000,2020,4,EAP OHIO LLC,CARROLL,UNION,RUTLEDGE 10-14-6     5H,5H,"11,748","1,06,491",933,82
34019221780000,2020,4,EAP OHIO LLC,CARROLL,HARRISON,MORSHEISER 26-15-6     10H,10H,"1,961","22,983",110,92
34019222740000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     5H,5H,0,"48,730",476,92
34019225250000,2020,4,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     8H,8H,0,"88,842",952,92
34019225210000,2020,4,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     1H,1H,19,"53,757",680,92
34019225930000,2020,4,EAP OHIO LLC,CARROLL,FOX,FORCIER 21-13-4     10H,10H,0,"1,03,627",396,92
34019225560000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,TUCKOSH 35-11-4     6H,6H,0,"67,541",939,92
34019225510000,2020,4,EAP OHIO LLC,CARROLL,LEE,BAILEY 35-12-4     8H,8H,31,"84,639",189,92
34019225480000,2020,4,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     3H,3H,"1,577","33,834",181,92
34019225460000,2020,4,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     9H,9H,587,"26,257",919,92
34019225450000,2020,4,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     8H,8H,844,"33,846","1,026",92
34019221590000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     10H,10H,20,"43,574",318,92
34019225470000,2020,4,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     4H,4H,"1,117","39,297",491,92
34019227570000,2020,4,EAP OHIO LLC,CARROLL,UNION,RUTLEDGE 10-14-6     4H,4H,"9,264","1,13,553","5,563",82
34019227020000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,ELLIE 19-14-6     8H,8H,"8,318","65,503","1,877",92
34019225320000,2020,4,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     3H,3H,"1,027","35,714",348,92
34019225720000,2020,4,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     8H,8H,"1,246","53,686",722,92
34019225180000,2020,4,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     10H,10H,513,"55,887",214,92
34019225080000,2020,4,EAP OHIO LLC,CARROLL,PERRY,POINSETTIA 36-12-5     6H,6H,482,"36,288",613,92
34019225500000,2020,4,EAP OHIO LLC,CARROLL,LEE,BAILEY 35-12-4     10H,10H,0,"56,274",560,92
34019226720000,2020,4,EAP OHIO LLC,CARROLL,PERRY,BARNHART 36-12-5     10H,10H,859,"27,184",442,92
34019226000000,2020,4,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     8H,8H,317,"81,660",235,92
34019225430000,2020,4,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     2H,2H,"1,837","38,694",539,92
34019224870000,2020,4,EAP OHIO LLC,CARROLL,LEE,WHITE 17-13-5     6H,6H,472,"39,300",252,92
34019224850000,2020,4,EAP OHIO LLC,CARROLL,LEE,WHITE 17-13-5     5H,5H,200,"31,305",225,92
34019226010000,2020,4,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     4H,4H,575,"59,149","1,168",92
34019225390000,2020,4,EAP OHIO LLC,CARROLL,CENTER,GF FARMS 25-14-5     10H,10H,"1,103","56,469",784,92
34019225610000,2020,4,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     3H,3H,218,"53,940",310,92
34019226030000,2020,4,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     2H,2H,439,"65,831",408,92
34019227000000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DELMAR 24-13-6     5H,5H,"2,386","21,940",612,92
34019226940000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DELMAR 24-13-6     6H,6H,"1,981","13,798",116,92
34019222430000,2020,4,EAP OHIO LLC,CARROLL,EAST,SCHMUCK 31-14-4     1H,1H,88,"32,329",239,92
34019225410000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,LUCAS 35-11-4     5H,5H,0,"50,639",393,92
34019222410000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     3H,3H,77,"23,959",9,92
34019226620000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,DONNA OTT 8-14-5     1H,1H,512,"90,516",533,92
34019222820000,2020,4,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     5H,5H,160,"37,549",664,92
34019222860000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,KRICHBAUM 2-14-5     1H,1H,122,"56,628",492,92
34019225690000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     201H,201H,745,"58,564","1,304",92
34019225550000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,TUCKOSH 35-11-4     5H,5H,0,"65,775","1,000",92
34019225700000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     206H,206H,758,"50,901",939,92
34019225630000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     1H,1H,514,"44,007",103,92
34019225650000,2020,4,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     5H,5H,704,"49,886",404,92
34019221270000,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,LOZIER 14-15-5     3H,3H,622,"26,168",185,92
34019222880000,2020,4,EAP OHIO LLC,CARROLL,EAST,MILLS 1-15-5     1H,1H,730,"24,944",356,92
34019222900000,2020,4,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     2H,2H,56,"51,447",399,92
34019222970000,2020,4,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     1H,1H,"1,715","33,089",220,92
34019225740000,2020,4,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     6H,6H,880,"38,304",629,92
34019222980000,2020,4,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     10H,10H,832,"31,815",241,92
34019223020000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,HARVEY 16-14-5     5H,5H,212,"22,804",286,92
34019222780000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     8H,8H,0,"76,594",396,92
34019226520000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,DEAN OTT 7-14-5     6H,6H,244,"51,012",234,92
34019222890000,2020,4,EAP OHIO LLC,CARROLL,UNION,DAVIS FARMS 2-14-6     1H,1H,"1,118","13,766",200,92
34019220850000,2020,4,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     8H-RS,8H-RS,"1,375","20,504",291,92
34019220750000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     3H,3H,157,"34,283",118,92
34019220730100,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,MANGUN 22-15-5     8H,8H,539,"39,470",311,92
34019223750000,2020,4,EAP OHIO LLC,CARROLL,EAST,S FARMS 32-14-4     8H,8H,2,"68,012",224,92
34019223370000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     10H,10H,552,"39,035",289,92
34019223320000,2020,4,EAP OHIO LLC,CARROLL,EAST,CONIGLIO 7-14-4     3H,3H,405,"27,605",26,92
34019223040000,2020,4,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     8H,8H,0,"76,084",232,92
34019223010000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,HARVEY 16-14-5     3H,3H,301,"25,655",240,92
34019223000000,2020,4,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     6H,6H,923,"31,028",218,92
34019222960000,2020,4,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     8H,8H,709,"29,783",178,92
34019222950000,2020,4,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     3H,3H,"1,378","30,865",270,92
34019221460000,2020,4,EAP OHIO LLC,CARROLL,FOX,STARKEY 36-13-4     8H,8H,0,"23,901",283,92
34019222920000,2020,4,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     3H,3H,"1,056","13,752",225,92
34019220940000,2020,4,EAP OHIO LLC,CARROLL,ROSE,OTT 13-16-7     10H,10H,877,"9,911",82,92
34019222830000,2020,4,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     1H,1H,28,"42,719",774,92
34019222760000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     1H,1H,1,"43,518",163,92
34019222660000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     6H,6H,62,"49,155",299,92
34019222620000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     3H,3H,84,"38,783",258,92
34019222590000,2020,4,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     3H,3H,140,"28,978",469,92
34019222570000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     3H,3H,250,"91,786",264,92
34019222530000,2020,4,EAP OHIO LLC,CARROLL,EAST,HALEY 8-14-4     10H,10H,146,"28,859",227,92
34019222340000,2020,4,EAP OHIO LLC,CARROLL,PERRY,FLIGIEL 29-12-5     3H,3H,488,"18,169",203,92
34019222290000,2020,4,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     8H,8H,388,"14,848",258,92
34019222270000,2020,4,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     5H,5H,634,"16,674",241,92
34019221440000,2020,4,EAP OHIO LLC,CARROLL,LEE,COE 34-12-4     5H,5H,60,"27,118",449,92
34019222240000,2020,4,EAP OHIO LLC,CARROLL,HARRISON,MORSHEISER 26-15-6     5H,5H,883,"12,478",215,92
34019222940000,2020,4,EAP OHIO LLC,CARROLL,UNION,MARSHA 18-14-6     6H,6H,"1,610","12,578","2,116",92
34019224550000,2020,4,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     5H,5H,615,"34,453",237,92
34019226090000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     7H,7H,0,"83,295",705,91
34019220740000,2020,4,EAP OHIO LLC,CARROLL,EAST,BUCEY 21-14-4     3H,3H,12,"34,586",934,92
34019220820100,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,WEST 4-15-5     3H,3H,410,"6,636",107,92
34019220860100,2020,4,EAP OHIO LLC,CARROLL,EAST,BUCEY 21-14-4     3 H M,3 H M,0,"10,316",0,92
34019220910000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     3H,3H,589,"19,181",117,92
34019221190100,2020,4,EAP OHIO LLC,CARROLL,PERRY,SCOTT 24-12-5     3H,3H,270,"28,528",189,92
34019221230000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     6H,6H,92,"28,658",206,92
34019221250000,2020,4,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     10H,10H,104,"27,445",481,92
34019221350000,2020,4,EAP OHIO LLC,CARROLL,LEE,COE 34-12-4     3H,3H,76,"30,132",574,92
34019221400000,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,MANGUN 22-15-5     6H,6H,2,"26,891",284,92
34019221410000,2020,4,EAP OHIO LLC,CARROLL,BROWN,WHITACRE 26-17-7     8H,8H,0,0,0,0
34019224770000,2020,4,EAP OHIO LLC,CARROLL,PERRY,R MILLER 25-13-5     8H,8H,721,"19,815",251,92
34019220920000,2020,4,EAP OHIO LLC,CARROLL,LEE,WHITE 17-13-5     10H,10H,333,"16,760",425,92
34019224560000,2020,4,EAP OHIO LLC,CARROLL,FOX,BEADNELL A 21-13-4     3H,3H,0,"76,780",659,92
34019223930000,2020,4,EAP OHIO LLC,CARROLL,PERRY,WALTERS 30-12-5     5H,5H,539,"38,359",583,92
34019224450000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     6H,6H,0,"49,910",10,92
34019224240000,2020,4,EAP OHIO LLC,CARROLL,LEE,BRYAN SHAW 21-13-5     10H,10H,493,"45,957",538,92
34019224220000,2020,4,EAP OHIO LLC,CARROLL,LEE,BRYAN SHAW 21-13-5     1H,1H,529,"32,023",25,92
34019224180000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     6H,6H,0,"6,789",0,82
34019224170000,2020,4,EAP OHIO LLC,CARROLL,FOX,JONES A 33-13-4     3H,3H,24,"38,281",429,92
34019224050000,2020,4,EAP OHIO LLC,CARROLL,EAST,BAINTER 25-15-5     10H,10H,176,"32,620",94,92
34019224020000,2020,4,EAP OHIO LLC,CARROLL,LEE,COOPER 8-13-5     8H,8H,140,"34,244",116,92
34019223970000,2020,4,EAP OHIO LLC,CARROLL,LEE,P BROWN 9-13-5     6H,6H,135,"31,486",122,92
34019223950000,2020,4,EAP OHIO LLC,CARROLL,LEE,P BROWN 9-13-5     10H,10H,69,"30,992",125,92
34019220960000,2020,4,EAP OHIO LLC,CARROLL,LEE,HOUYOUSE 15-13-5     8H,8H,236,"31,555",160,92
34019220950000,2020,4,EAP OHIO LLC,CARROLL,LEE,WHITE 17-13-5     3H,3H,524,"17,898",29,92
34019222350000,2020,4,EAP OHIO LLC,CARROLL,PERRY,FLIGIEL 29-12-5     12H,12H,430,"36,471",513,92
34019224650000,2020,4,EAP OHIO LLC,CARROLL,EAST,7R 20-14-4     1H,1H,235,"49,491",501,92
34019222550000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     10H,10H,0,"58,436",566,92
34019223210000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,SUNNYBROOK 25-12-4     6H,6H,1,"61,864",246,92
34019223050000,2020,4,EAP OHIO LLC,CARROLL,PERRY,RAY HAYLEY 5-13-6     8H,8H,"1,061","16,367",78,92
34019223030000,2020,4,EAP OHIO LLC,CARROLL,PERRY,RAY HAYLEY 5-13-6     3H,3H,"1,422","22,749",313,92
34019222930000,2020,4,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     5H,5H,874,"11,761",319,92
34019222910000,2020,4,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     1H,1H,"1,085","15,776",315,92
34019222870000,2020,4,EAP OHIO LLC,CARROLL,EAST,MILLS 1-15-5     8H,8H,296,"18,871",101,92
34019222810000,2020,4,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     8H,8H,119,"46,800",458,92
34019222770000,2020,4,EAP OHIO LLC,CARROLL,AUGUSTA,JEFFERY 2-15-5     5H,5H,495,"13,703",122,92
34019222710000,2020,4,EAP OHIO LLC,CARROLL,ORANGE,DELMAR 24-13-6     3H,3H,"2,185","21,017",392,92
34019222690000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     5H,5H,36,"39,084",164,92
34019222640000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     10H,10H,55,"69,932",234,92
34019221450000,2020,4,EAP OHIO LLC,CARROLL,FOX,MEISTER 11-13-4     3H,3H,0,"53,093",282,92
34019222560000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     5H,5H,209,"75,575",29,92
34019223300000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,BARBARA 5-12-5     6H,6H,0,"68,014",416,87
34019222400000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     5H,5H,102,"29,028",23,92
34019222380000,2020,4,EAP OHIO LLC,CARROLL,UNION,RUTLEDGE 10-14-6     3H,3H,"11,656","1,16,251","7,270",82
34019222360000,2020,4,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     1H,1H,171,"33,245",247,92
